"street_label","street_type","total_trees","total_length","n_segments","density"
"2200 GRANVILLE ST","Public",1,93.2149838766984,1,1.07278889982191
"2200 KINGSWAY","Public",1,234.971230251092,1,0.42558401678852
"2200 MCLEAN DRIVE","Public",1,49.713517968941,1,2.01152531716778
"2200 MCMULLEN AV","Public",1,49.5017232996275,1,2.02013169106686
"2200 NAPIER ST","Public",1,140.380640388529,1,0.712348937312381
"2200 NEWPORT AV","Public",1,41.0723567266384,1,2.43472758735421
"2200 ONTARIO ST","Public",1,50.34225503696,1,1.98640287223094
"2200 SPRUCE ST","Public",1,46.64078303583,1,2.14404633651152
"2200 W 19TH AV","Public",1,172.006126390402,1,0.581374641116154
"2200 W 2ND AV","Lane",1,172.012132666766,1,0.581354340822733
"2200 W 33RD AV","Public",1,160.382908510292,1,0.623507834649246
"2200 W 49TH AV","Public",1,92.2992169534324,1,1.08343281016623
"2200-2300 BURQUITLAM DRIVE","Public",1,296.472348287147,1,0.33729958486093
"2200-2300 SW MARINE DRIVE","Public",1,227.856977537125,1,0.438871791774324
"2300 CHARLES ST","Lane",1,100.032173435463,1,0.999678369125073
"2300 E 19TH AV","Public",1,47.9197578350842,1,2.08682189806029
"2300 E HASTINGS ST","Lane",1,93.2062178205238,1,1.07288979574901
"2300 ETON ST","Public",1,86.8400445844798,1,1.1515424764979
"2300 FRASERVIEW DRIVE","Public",1,75.7038039505621,1,1.32093758545217
"2300 GRANT ST","Lane",1,102.136282412418,1,0.979084000690453
"2300 HIGHBURY ST","Public",1,38.3333993658179,1,2.6086911584776
"2300 KASLO ST","Public",1,50.1908427631168,1,1.99239531545555
"2300 KEITH DRIVE","Lane",1,50.3000638921691,1,1.9880690452874
"2300 OLIVER CRESCENT","Public",1,100.037347102186,1,0.999626668406672
"2300 PARKER ST","Lane",1,96.0456678158757,1,1.04117137476419
"2300 SEMLIN DRIVE","Public",1,50.2712934558157,1,1.98920682412701
"2300 TOLMIE ST","Public",1,47.4343254906276,1,2.10817796955411
"2300 W 49TH AV","Public",1,76.7995570766671,1,1.30209084279187
"2400 BURRARD ST","Public",1,53.2011947362265,1,1.87965703582041
"2400 CORNWALL AV","Public",1,171.939644296968,1,0.581599435132502
"2400 DISCOVERY ST","Public",1,48.2236743901155,1,2.07367027222001
"2400 EDDINGTON DRIVE","Lane",1,54.6990598155019,1,1.82818498777304
"2400 LARCH ST","Public",1,48.1240897235659,1,2.07796138221875
"2400 NAPIER ST","Public",1,83.2957921480124,1,1.20054083671244
"2400 PANDORA ST","Lane",1,142.201779716581,1,0.703226079162355
"2400 POINT GREY ROAD","Lane",1,171.982456690221,1,0.581454654878679
"2400 W 18TH AV","Public",1,171.996938325376,1,0.581405698110883
"2400 WATERLOO ST","Public",1,48.1752793507919,1,2.0757534019023
"2400 WOODLAND DRIVE","Public",1,50.4689418012875,1,1.98141661843698
"2400-2600 EDGAR CRESCENT","Public",1,51.8692427716443,1,1.92792480970375
"2500 DISCOVERY ST","Public",1,48.225368624653,1,2.07359742085786
"2500 E 25TH AV","Public",1,170.036670141201,1,0.588108435180239
"2500 E 6TH AV","Public",1,184.175569868624,1,0.542960176918861
"2500 ETON ST","Public",1,190.385797297798,1,0.525249264489943
"2500 GRANT ST","Public",1,150.241391637528,1,0.665595538686567
"2500 PARKER ST","Public",1,192.837811858934,1,0.518570497331471
"2500 VENABLES ST","Public",1,192.790163576521,1,0.518698662550325
"2500 W 1ST AV","Public",1,165.68216565962,1,0.603565263659346
"2500 W 5TH AV","Public",1,164.979873852916,1,0.606134540320674
"2500 YORK AV","Lane",1,165.348479955984,1,0.604783303884135
"2500-2600 E 42ND AV","Public",1,163.591417210976,1,0.611279012706606
"2500-2600 W 36TH AV","Public",1,227.413647247441,1,0.439727347986259
"2600 BALACLAVA ST","Public",1,50.3189560670546,1,1.98732262781328
"2600 BOBOLINK AV","Public",1,118.927918842812,1,0.840845454734399
"2600 COURTENAY ST","Public",1,50.2845790894387,1,1.98868125796847
"2600 DISCOVERY ST","Public",1,50.2319355145852,1,1.99076541597654
"2600 KINGSWAY","Public",1,112.516891370026,1,0.888755446247956
"2600 MACKENZIE ST","Public",1,50.3009368368912,1,1.98803454345723
"2600 MCBAIN AV","Public",1,71.4159731702375,1,1.40024696942273
"2600 MCGILL ST","Public",1,190.295146252655,1,0.525499477885946
"2600 QUEBEC ST","Public",1,100.575722433405,1,0.994275731563487
"2600 SKEENA ST","Public",1,122.455504035901,1,0.816623154567905
"2600 SOPHIA ST","Public",1,48.5545015884187,1,2.05954127276743
"2600 TEMPLETON DRIVE","Public",1,50.3037252020586,1,1.98792434552954
"2600 W 6TH AV","Public",1,133.821985971074,1,0.747261365719198
"2600 WALL ST","Public",1,200.510779505673,1,0.498726304124566
"2600 WILLIAM ST","Public",1,190.449974297991,1,0.525072268287803
"2600 YEW ST","Public",1,51.0234332901575,1,1.95988379361548
"2600-2700 CAMBIE ST","Public",1,206.868556643231,1,0.483398741803287
"2700 ALBERTA ST","Public",1,51.1674899061845,1,1.95436594961664
"2700 E 18TH AV","Lane",1,55.5526258147185,1,1.80009492860921
"2700 E 50TH AV","Public",1,95.0910578999457,1,1.0516235933059
"2700 E 5TH AV","Public",1,183.401313409591,1,0.545252365650564
"2700 FRANKLIN ST","Public",1,190.598891278281,1,0.524662023631589
"2700 OLIVER CRESCENT","Public",1,181.775629387488,1,0.550128751235578
"2700 TOLMIE ST","Public",1,50.2950980415773,1,1.98826533586501
"2700 TRAFALGAR ST","Public",1,65.0418181949934,1,1.53747239507055
"2700 TRINITY ST","Public",1,191.012900396377,1,0.523524849853003
"2700 W 16TH AV","Public",1,49.1075643889621,1,2.03634615652975
"2700 W 32ND AV","Public",1,167.640594637466,1,0.596514228646448
"2700 W 7TH AV","Public",1,38.650049300726,1,2.58731882130152
"2700 WILLIAM ST","Public",1,183.117599267283,1,0.546097155053009
"2700-2800 W 39TH AV","Public",1,277.191601853765,1,0.360761290498101
"2800 CARNARVON ST","Public",1,50.2580068973705,1,1.98973270476494
"2800 E 24TH AV","Public",1,50.5969763554471,1,1.9764026865458
"2800 E 40TH AV","Public",1,53.1553870095044,1,1.88127686817744
"2800 ETON ST","Lane",1,190.309335868102,1,0.525460296226913
"2800 HIGHBURY ST","Lane",1,50.6879997483064,1,1.97285354514983
"2800 ONTARIO ST","Lane",1,50.3226835174047,1,1.98717542488397
"2800 TURNER ST","Public",1,85.7092777984282,1,1.16673483394856
"2800 W 23RD AV","Public",1,169.42761931701,1,0.590222541065714
"2800 W 33RD AV","Public",1,163.229338426849,1,0.612634964791057
"2800 W 36TH AV","Public",1,160.239408595928,1,0.624066207409487
"2800 W 43RD AV","Public",1,153.903221222209,1,0.649758979739727
"2800 WALL ST","Public",1,200.838847863237,1,0.497911639425933
"2900 CHARLES ST","Public",1,96.502827154024,1,1.03623907142528
"2900 E 14TH AV","Lane",1,143.480465636565,1,0.696958987109084
"2900 E 26TH AV","Public",1,197.291103139132,1,0.50686522812678
"2900 E 44TH AV","Public",1,204.798473974249,1,0.488284888356024
"2900 E 54TH AV","Public",1,113.260804122433,1,0.882917976565856
"2900 E 56TH AV","Public",1,74.0834597426865,1,1.34982896786043
"2900 FRASER ST","Lane",1,50.2708042518378,1,1.9892261818418
"2900 HIGHBURY ST","Public",1,50.2253073665579,1,1.99102813388822
"2900 MAPLE ST","Public",1,51.1638405628245,1,1.95450534791674
"2900 W 24TH AV","Public",1,87.4430964621411,1,1.14360085639574
"2900 W 27TH AV","Public",1,192.940661636502,1,0.518294065915451
"2900 W 28TH AV","Public",1,199.839856157855,1,0.500400680437886
"2900 W KING EDWARD AV","Public",1,141.871456343498,1,0.704863420573346
"2900-3000 E HASTINGS ST","Public",1,380.959042964913,1,0.262495409537266
"2900-3000 W 5TH AV","Public",1,200.002383446747,1,0.499994041454143
"300 E 11TH AV","Public",1,36.9141348658981,1,2.70898939832345
"300 E 24TH AV","Public",1,102.534933029004,1,0.975277371778385
"300 E 26TH AV","Lane",1,58.2424132178502,1,1.71696182343886
"300 E 46TH AV","Public",1,148.257453917491,1,0.674502342766879
"300 VERNON DRIVE","Public",1,33.8666377839907,1,2.95275842372731
"300 W 48TH AV","Public",1,60.0430641716505,1,1.66547129763599
"3000 E 16TH AV","Public",1,184.08500210816,1,0.543227307248229
"3000 E 1ST AV","Public",1,183.232795866006,1,0.545753829315184
"3000 E 21ST AV","Public",1,184.371654712007,1,0.542382722312725
"3000 E 23RD AV","Public",1,43.5864688040917,1,2.29429001118376
"3000 E 26TH AV","Public",1,183.228066836353,1,0.545767914963123
"3000 E 56TH AV","Public",1,79.6092933154504,1,1.25613475305894
"3000 KINGSWAY","Public",1,111.871623490732,1,0.893881726926801
"3000 MADDAMS ST","Lane",1,30.193045218342,1,3.31202100605775
"3000 MAIN ST","Public",1,100.499369806538,1,0.995031115045804
"3000-3100 W 26TH AV","Public",1,200.499704379028,1,0.498753852579045
"3000-3100 W 39TH AV","Public",1,201.181208926462,1,0.497064315964784
"3100 DISCOVERY ST","Public",1,60.3397624427068,1,1.65728196386174
"3100 E 15TH AV","Public",1,183.083767539126,1,0.546198067388084
"3100 E 16TH AV","Public",1,182.967924790542,1,0.546543882565634
"3100 E 20TH AV","Public",1,182.853665026803,1,0.54688540142382
"3100 E 51ST AV","Public",1,112.310145844549,1,0.890391506911694
"3100 E 63RD AV","Public",1,208.054404027876,1,0.480643514696289
"3100 FIR ST","Lane",1,51.1688401368333,1,1.95431437829321
"3100 MAPLE ST","Public",1,51.2406125733022,1,1.95157698118743
"3100 NEW BRIGHTON ROAD","Public",1,302.702179837286,1,0.330357713491702
"3100 POINT GREY ROAD","Public",1,141.711095934951,1,0.70566104467855
"3100 SOPHIA ST","Public",1,50.4911466564669,1,1.98054523658143
"3100 TOLMIE ST","Public",1,50.327618361965,1,1.98698057358452
"3100 W 6TH AV","Public",1,38.6061453075761,1,2.59026119296028
"3100 WATERLOO ST","Public",1,110.312073482636,1,0.90651908574396
"3200 CAROLINA ST","Public",1,49.9822742657983,1,2.00070928081853
"3200 CLIVE AV","Public",1,170.576536534718,1,0.586247100753197
"3200 E 15TH AV","Public",1,54.5335004272809,1,1.8337352126029
"3200 E 21ST AV","Public",1,143.181449805015,1,0.698414495286787
"3200 E 25TH AV","Public",1,144.040117164744,1,0.694251032062311
"3200 E 29TH AV","Public",1,67.0219867215484,1,1.49204768303069
"3200 INVERNESS ST","Public",1,50.2641256410993,1,1.98949049097222
"3200 RUPERT ST","Lane",1,54.9188922520814,1,1.82086702588598
"3200 W 22ND AV","Lane",1,61.7162735869071,1,1.62031817846525
"3200 W 22ND AV","Public",1,120.075949167878,1,0.83280624215754
"3200 W 30TH AV","Public",1,50.1558272716682,1,1.99378627449113
"3200 W 5TH AV","Public",1,112.049543514077,1,0.892462359629665
"3200 W 6TH AV","Public",1,140.255421749978,1,0.712984915323
"3200 W 7TH AV","Lane",1,28.2015034568488,1,3.54591024386378
"3200 WATSON ST","Lane",1,50.1588712444898,1,1.99366527832274
"3200-3300 BALACLAVA ST","Public",1,69.1281831918545,1,1.44658799613561
"3300 E 1ST AV","Public",1,198.023885500273,1,0.50498958621768
"3300 E 44TH AV","Lane",1,30.9379038208762,1,3.23228104201819
"3300 E 44TH AV","Public",1,167.122864140673,1,0.598362172131197
"3300 E 6TH AV","Public",1,143.738521027969,1,0.695707728762159
"3300 HIGHBURY ST","Public",1,50.159284156088,1,1.99364886645542
"3300 KITCHENER ST","Public",1,33.0685714533409,1,3.02401935145877
"3300 PENTICTON ST","Public",1,47.6918095030634,1,2.09679609647809
"3300 SEAFORTH DRIVE","Lane",1,117.819679337165,1,0.848754644067817
"3300 THE CRESCENT","Public",1,71.4811469279945,1,1.39897027814528
"3300 WALLACE ST","Public",1,51.8392466933422,1,1.92904037729474
"3300 YEW ST","Lane",1,60.907373598319,1,1.64183733581249
"3300-3400 W 26TH AV","Public",1,232.401647179086,1,0.430289549208492
"3300-3400 W 28TH AV","Public",1,46.4865521285844,1,2.151159753113
"3300-3400 W 30TH AV","Public",1,193.355609583357,1,0.517181788599153
"3300-3400 W 36TH AV","Public",1,240.060258686309,1,0.416562077151936
"3300-3400 W 40TH AV","Public",1,239.762879998841,1,0.41707874046426
"3300-3400 W 42ND AV","Public",1,240.153084975053,1,0.416401063556555
"3400 BALACLAVA ST","Public",1,59.7777427127327,1,1.67286343481652
"3400 BLAKE ST","Public",1,116.274157028336,1,0.860036336153613
"3400 E 4TH AV","Lane",1,182.41612436715,1,0.548197152784198
"3400 FRASER ST","Public",1,100.703200569561,1,0.993017098110247
"3400 SW MARINE DRIVE","Public",1,125.260088485315,1,0.798338889978698
"3400 W 7TH AV","Public",1,112.136456641288,1,0.891770642618829
"3400 WORTHINGTON DRIVE","Public",1,126.255567130402,1,0.792044281870881
"3400-3500 E 48TH AV","Public",1,312.492191273816,1,0.320007996335424
"3400-3500 FALAISE AV","Public",1,71.5100891914982,1,1.398404073196
"3500 ADANAC ST","Public",1,190.658054702224,1,0.524499214870221
"3500 E PENDER ST","Public",1,190.493834806137,1,0.524951372320101
"3500 INVERNESS ST","Public",1,50.2157989665304,1,1.99140513659161
"3500 LAKEWOOD ST","Public",1,49.2885599061736,1,2.02886836601356
"3500 LAUREL ST","Public",1,50.858932448218,1,1.96622294622119
"3500 MAYFAIR AV","Public",1,239.532376379245,1,0.4174800981462
"3500 VALLEY DRIVE","Public",1,56.6650895498748,1,1.76475499808367
"3500 W 35TH AV","Public",1,192.641939490864,1,0.519097763780262
"3500 W 41ST AV","Public",1,196.713288840745,1,0.508354064889626
"3500 WILLIAM ST","Public",1,166.17805236969,1,0.6017641835008
"3600 ADANAC ST","Public",1,152.854719790499,1,0.654215978002241
"3600 COLUMBIA ST","Public",1,48.1847348718583,1,2.07534606688069
"3600 E 1ST AV","Public",1,183.336099475112,1,0.545446315735408
"3600 FOSTER AV","Lane",1,79.5855714073761,1,1.256509166569
"3600 HENNEPIN AV","Public",1,44.9456225053329,1,2.22491077942317
"3600 MAIN ST","Lane",1,50.2573755732146,1,1.98975769943102
"3600 PRICE ST","Lane",1,65.6578143176384,1,1.52304795764631
"3600 ST. CATHERINES ST","Public",1,50.2709144703281,1,1.98922182048278
"3600 VALLEY DRIVE","Public",1,56.7715392248887,1,1.76144598799534
"3600 W 2ND AV","Public",1,150.45405612377,1,0.664654729665352
"3600 W 39TH AV","Public",1,54.5468363410229,1,1.83328689082548
"3600 W 5TH AV","Lane",1,150.509846196531,1,0.664408359499773
"3600-3700 W 17TH AV","Public",1,165.410605403578,1,0.604556157424212
"3600-3700 W 34TH AV","Public",1,210.379967331511,1,0.475330428407295
"3600-3800 W 50TH AV","Public",1,405.032000654551,1,0.246894072168113
"3700 ANGUS DRIVE","Public",1,107.753167736785,1,0.928046962334102
"3700 BALACLAVA ST","Public",1,26.2949894963736,1,3.80300589257855
"3700 CARNARVON ST","Public",1,50.2720157931297,1,1.98917824205621
"3700 HIGHBURY ST","Public",1,50.3059915552429,1,1.98783478684018
"3700 KASLO ST","Lane",1,51.4255701140617,1,1.9445579266929
"3700 NANAIMO ST","Lane",1,51.752152167087,1,1.93228679026024
"3700 SLOCAN ST","Lane",1,51.6380780440209,1,1.93655542165514
"3800 ALEXANDRA ST","Lane",1,57.100058653929,1,1.75131168614166
"3800 ALEXANDRA ST","Public",1,51.0800367800921,1,1.95771198111145
"3800 ASH ST","Public",1,50.0539278276299,1,1.99784521095665
"3800 CARTIER ST","Public",1,65.2521461738982,1,1.53251664295452
"3800 GLENGYLE ST","Public",1,82.4968431425684,1,1.21216759563979
"3800 NANAIMO ST","Lane",1,54.5263693666217,1,1.83397503192675
"3800 ST. CATHERINES ST","Public",1,50.2817040720014,1,1.98879496718735
"3800 W 2ND AV","Public",1,98.8112469083427,1,1.01203054438489
"3800 W BROADWAY","Lane",1,365.713796333621,1,0.27343786590095
"3800-3900 GLENDALE ST","Public",1,153.781637009446,1,0.650272697993566
"3900 ASH ST","Public",1,66.6742274721915,1,1.49982990116696
"3900 BALACLAVA ST","Public",1,50.3473800001133,1,1.98620067220529
"3900 NANAIMO ST","Lane",1,49.6835615465341,1,2.01273815497987
"3900 SOPHIA ST","Public",1,50.5169943710859,1,1.9795318633849
"3900 W 18TH AV","Public",1,200.657909513826,1,0.498360619037096
"3900 W 23RD AV","Public",1,200.744049205852,1,0.498146771451518
"3900 W 30TH AV","Public",1,200.467925023712,1,0.49883291797514
"3900 W 34TH AV","Public",1,200.597044166469,1,0.498511832093665
"3900 W 37TH AV","Public",1,200.499205088296,1,0.498755094594824
"3900 WINDSOR ST","Public",1,50.320576863442,1,1.98725861731228
"3900-4000 CARTIER ST","Public",1,84.1043811621826,1,1.1889987015916
"400 CAMBIE ST","Public",1,61.8074421865843,1,1.6179281404029
"400 DUNSMUIR ST","Public",1,49.6122874132545,1,2.01562970009893
"400 E 26TH AV","Public",1,49.5326035905615,1,2.01887227303059
"400 E 30TH AV","Lane",1,197.482664298337,1,0.506373561220188
"400 E 31ST AV","Public",1,189.252352660117,1,0.528395016465621
"400 E 48TH AV","Public",1,153.005203879757,1,0.653572541745623
"400 LILLOOET ST","Public",1,103.009005874953,1,0.970788904820558
"400 W 27TH AV","Public",1,80.2847264384336,1,1.24556692706283
"400 W 29TH AV","Public",1,153.513467476215,1,0.65140864605572
"400 W 38TH AV","Public",1,62.9695503627598,1,1.58806914491071
"400 W KING EDWARD AV","Public",1,46.6185155668061,1,2.1450704464559
"4000 DUNBAR ST","Public",1,110.705081330102,1,0.903300903612716
"4000 KAMLOOPS ST","Public",1,49.644744683036,1,2.01431190025176
"4000 MAPLE CRESCENT","Public",1,46.7698866870584,1,2.13812790843624
"4000 NOOTKA ST","Lane",1,49.6166143304541,1,2.01545392303443
"4000 PRINCE ALBERT ST","Public",1,61.3272920332467,1,1.63059539537125
"4000 VICTORIA DRIVE","Lane",1,47.904525076606,1,2.08748546906761
"4000 W 15TH AV","Public",1,173.572807588515,1,0.576127109939178
"4000 W 29TH AV","Lane",1,229.609879846248,1,0.435521328903453
"4100 CAMBIE ST","Public",1,116.111548866116,1,0.861240772141505
"4100 MUSQUEAM DRIVE","Public",1,136.307482581598,1,0.733635440300477
"4100 ONTARIO ST","Public",1,60.6751698681156,1,1.64812064337622
"4100 TYTAHUN CRESCENT","Public",1,68.6904357903006,1,1.45580674877769
"4100 VALLEY DRIVE","Public",1,24.0728574989774,1,4.15405607764877
"4100-4200 ATLIN ST","Public",1,181.950025037017,1,0.549601463257042
"4100-4200 PINE CRESCENT","Public",1,153.657840582239,1,0.650796598605583
"4100-4200 YEW ST","Public",1,92.351049724826,1,1.08282472476453
"4100-4200 YUCULTA CRESCENT","Public",1,230.566035745245,1,0.433715224693766
"4200 E 25TH AV","Lane",1,50.5785288821271,1,1.97712353858787
"4200 W 16TH AV","Public",1,219.560130422215,1,0.455456096731676
"4300 ASH ST","Public",1,51.1859953898396,1,1.9536593796484
"4300 JAMES ST","Public",1,98.8176155935431,1,1.01196532014414
"4300 MARGUERITE ST","Public",1,105.836503191977,1,0.944853590056821
"4300 W 11TH AV","Public",1,220.604247329733,1,0.453300429209469
"4300 W 16TH AV","Public",1,221.845238628226,1,0.450764689016304
"4300 W 6TH AV","Public",1,220.542608704148,1,0.453427120444319
"4300 YUKON ST","Public",1,51.3859941317077,1,1.946055568054
"4300-4400 ANGUS DRIVE","Public",1,229.278167037969,1,0.436151428162106
"4400 ALMA ST","Public",1,52.7002457500184,1,1.89752435831791
"4400 ASH ST","Public",1,53.7660367806172,1,1.85991019587388
"4400 CROWN ST","Public",1,56.2568670928649,1,1.77756077022432
"4400 W 12TH AV","Public",1,220.568187605701,1,0.453374537305284
"4400-4500 HARRIET ST","Public",1,246.387758384033,1,0.405864319947807
"4500 ASH ST","Public",1,53.8225867824963,1,1.85795603626619
"4500 HAGGART ST","Public",1,49.0172640569051,1,2.04009754367172
"4500 MCHARDY ST","Public",1,51.3487818899162,1,1.94746586616961
"4500 MOSS ST","Public",1,47.2666229902352,1,2.11565780827327
"4500 NANAIMO ST","Lane",1,50.226828179776,1,1.99096784774208
"4500 PINE CRESCENT","Public",1,51.1207719612385,1,1.95615199386706
"4500 W 11TH AV","Public",1,220.695589149077,1,0.453112816552266
"4500 W 5TH AV","Public",1,220.455495418019,1,0.45360629278206
"4500 W 8TH AV","Public",1,220.469417691457,1,0.453577648306526
"4500 WINDSOR ST","Public",1,73.725316655501,1,1.35638617148671
"4600 MAPLE CRESCENT","Public",1,107.182749558175,1,0.932985955409952
"4600 NANAIMO ST","Public",1,104.10315549919,1,0.960585676010347
"4600 QUEBEC ST","Lane",1,143.99444214192,1,0.694471248421106
"4600 W 16TH AV","Public",1,222.959261591303,1,0.448512429070139
"4600-4800 GOTHARD ST","Public",1,240.967530541361,1,0.414993670621675
"4700 DUNBAR ST","Public",1,105.935605102608,1,0.943969687086232
"4700 MCHARDY ST","Lane",1,50.0010975103087,1,1.99995610055125
"4700 PINE CRESCENT","Lane",1,178.561390176097,1,0.56003148217753
"4700-4800 CULLODEN ST","Public",1,166.997044028327,1,0.598812994456581
"4700-4800 ELGIN ST","Public",1,162.246655584175,1,0.616345524287983
"4700-4800 WINDSOR ST","Public",1,162.459027566198,1,0.615539816396184
"4800 BLENHEIM ST","Lane",1,52.7054853338407,1,1.89733572068623
"4800 JOYCE ST","Public",1,110.419300174919,1,0.905638777293344
"4800 SOPHIA ST","Public",1,49.8718772720144,1,2.00513807520366
"4900 RUBY ST","Lane",1,40.4423610250353,1,2.47265484668653
"4900-5000 MARGUERITE ST","Public",1,225.652575030809,1,0.443159135172052
"500 DENMAN ST","Public",1,58.5848400770575,1,1.70692622645156
"500 E 6TH AV","Public",1,140.326790171806,1,0.712622300257614
"500 W 16TH AV","Public",1,124.782061517241,1,0.801397242392755
"500 W 39TH AV","Public",1,53.8387784657955,1,1.85739726735315
"500 W 60TH AV","Public",1,161.441538405723,1,0.619419270824137
"500 W 61ST AV","Lane",1,167.428452355782,1,0.597270049343239
"500 W 64TH AV","Lane",1,229.728507352864,1,0.43529643383091
"500-600 E 53RD AV","Public",1,190.895954228663,1,0.523845570243024
"500-600 E 55TH AV","Public",1,193.211439273489,1,0.517567698765759
"500-600 E 56TH AV","Public",1,236.713981892512,1,0.422450753438842
"500-700 RAYMUR AV","Public",1,308.204375487641,1,0.324460027025184
"5000 CROWN ST","Public",1,52.6926566765541,1,1.89779764975288
"5000 HIGHBURY ST","Public",1,52.8984688675737,1,1.89041388419655
"5000 MACDONALD ST","Public",1,52.590290259779,1,1.90149169183194
"5000 WALLACE ST","Public",1,52.8111064256919,1,1.89354108951884
"5000-5100 BOUNDARY ROAD","Public",1,243.16326108737,1,0.411246335292688
"5100 COMMERCIAL ST","Public",1,46.2416193917736,1,2.16255402201139
"5100 RUBY ST","Lane",1,91.0819591214393,1,1.0979122645646
"5100 RUBY ST","Public",1,201.750838597877,1,0.495660888921095
"5100-5200 CAMBIE ST","Public",1,217.247073747153,1,0.460305394568338
"5100-5200 KERSLAND DRIVE","Public",1,304.463224706642,1,0.328446892383645
"5100-5300 RHODES ST","Public",1,59.0226246527665,1,1.69426555644222
"5100-5300 WINDSOR ST","Public",1,195.384963183483,1,0.511810112562714
"5200 JOYCE ST","Public",1,134.715651166304,1,0.74230424701397
"5300 CROWN ST","Public",1,55.5733634301357,1,1.79942320974896
"5300 HIGHBURY ST","Lane",1,55.3248719892377,1,1.80750531188672
"5300 HUDSON ST","Public",1,49.5558329967752,1,2.01792592219179
"5300 ONTARIO ST","Public",1,50.289399485582,1,1.98849063665336
"5300-5400 BRUCE ST","Public",1,182.423565580964,1,0.54817479135182
"5300-5400 HEATHER ST","Public",1,206.166792586106,1,0.485044166160925
"5400 MANITOBA ST","Public",1,45.9773728216052,1,2.17498290709227
"5400 QUEBEC ST","Lane",1,51.2344099109118,1,1.95181324765687
"5500 ALBERTA ST","Public",1,51.0933184378243,1,1.95720307581295
"5500 SELKIRK ST","Public",1,50.8395795925057,1,1.96697141875542
"5500 YEW ST","Public",1,49.2743737110743,1,2.02945248145336
"5500-5600 BAILLIE ST","Public",1,54.8292794851821,1,1.82384304406235
"5500-5600 INVERNESS ST","Public",1,183.725617474868,1,0.544289911088088
"5500-5600 LARCH ST","Public",1,49.6257174635226,1,2.01508421663636
"5500-5600 SHERBROOKE ST","Public",1,183.555770492704,1,0.544793550927753
"5600 BLENHEIM ST","Public",1,43.9836267261765,1,2.27357331450992
"5600 EARLES ST","Lane",1,70.4500239378488,1,1.41944593359145
"5600 WALES ST","Lane",1,119.4596715505,1,0.837102586187226
"5600-5700 WESSEX ST","Public",1,56.6813010065558,1,1.76425025933039
"5700 MONTGOMERY ST","Public",1,50.3358148855761,1,1.98665702000298
"5700 WALLACE ST","Lane",1,52.8046916365961,1,1.89377111958543
"5700-5800 MARGUERITE ST","Public",1,206.43515197722,1,0.484413623562691
"5800 WEST BOULEVARD","Public",1,98.4018833873007,1,1.0162407116377
"5800-5900 LINCOLN ST","Public",1,125.049648383238,1,0.79968237650322
"5900 MAPLE ST","Public",1,49.2267919878194,1,2.03141411337029
"5900 WALES ST","Public",1,61.5271691594525,1,1.62529824411135
"5900-6000 CHURCHILL ST","Public",1,206.905829120297,1,0.483311661276876
"600 ALEXANDER ST","Public",1,141.590031291468,1,0.706264410621866
"600 DAVIE ST","Public",1,49.5692328722353,1,2.01738042341204
"600 E 15TH AV","Public",1,109.55364147378,1,0.912794852409659
"600 E 50TH AV","Public",1,39.796753989923,1,2.51276775048843
"600 NICOLA ST","Public",1,62.6170038103071,1,1.59701029935801
"600 PRINCESS AV","Public",1,50.1687856883452,1,1.99327128667639
"600 SEYMOUR ST","Lane",1,176.48256389156,1,0.566628214113239
"600 VERNON DRIVE","Public",1,50.8429179105494,1,1.96684226849323
"600 W 23RD AV","Public",1,92.9336283061464,1,1.07603675679782
"600 W 31ST AV","Public",1,99.3188155829037,1,1.0068585636377
"600 W 32ND AV","Public",1,98.7653938927423,1,1.01250039167159
"600 W 54TH AV","Public",1,122.470711178117,1,0.816521754777461
"600 WOODLAND DRIVE","Public",1,50.5027734115887,1,1.98008927519718
"6000 ALBERTA ST","Public",1,50.7821041926051,1,1.96919764531069
"6000 MACKENZIE ST","Public",1,50.5936995167553,1,1.9765306936466
"6100 GLENDALOUGH PLACE","Public",1,132.06451281842,1,0.75720568581125
"6100 SOUTHLANDS PLACE","Public",1,105.975325962285,1,0.943615875600971
"6100-6200 FLEMING ST","Public",1,201.142564613287,1,0.497159813947179
"6100-6200 PRINCE ALBERT ST","Public",1,199.068939575066,1,0.50233853766168
"6200 FREMLIN ST","Lane",1,50.4561414760714,1,1.98191928820844
"6200 INVERNESS ST","Public",1,45.1131900464246,1,2.21664661481693
"6200 MONTGOMERY ST","Lane",1,50.6120940504662,1,1.97581234043168
"6200 MONTGOMERY ST","Public",1,50.5907284973395,1,1.97664676849354
"6200-6300 YUKON ST","Public",1,201.097254560166,1,0.497271831078536
"6200-6400 BEATRICE ST","Public",1,223.392653908629,1,0.447642293738547
"6300 FREMLIN ST","Lane",1,50.4021007483321,1,1.98404428615625
"6300 MONTGOMERY ST","Lane",1,50.5031634768943,1,1.98007398181603
"6300-6400 ADERA ST","Public",1,139.928324404153,1,0.714651593419866
"6300-6400 ARGYLE ST","Public",1,47.2606130898009,1,2.11592684610307
"6300-6400 CHESTER ST","Public",1,211.208112637587,1,0.473466661631461
"6300-6400 PRINCE ALBERT ST","Public",1,210.982041228799,1,0.473973990476068
"6400 ELLIOTT ST","Public",1,61.2469677150649,1,1.63273389247976
"6400 FREMLIN ST","Public",1,38.5073234614354,1,2.59690861402374
"6400 TISDALL ST","Public",1,105.827658662967,1,0.944932556038805
